review,sentiment
"This is an interesting true story of Archie Grey Owl, Who dreamed of being an Indiain when he was a child until the age of 17 he was born in England then moved to Canada where he was adotped by Indiains and he writes collums in magazines and he wrote a book that caugt the attention of millions the book was of his life. But at the end he told his wife that he was not a real Indiain and she was fine with it and he died at the age of 43 two years after he went back into the wildness.",1
"I always felt that a good film should have a plot. This particular film was missing one, and I feel that it would have been more effective with a plot. This was made even worse by the fact that it seemed to go on forever; I was anxious for it to finally end. However, I just noticed that it was only 123 minutes long; it felt like four hours. Not only was there no plot but the film also lacked a notable conflict. It's not the worst movie I've seen, but I used to say that it was until I saw \The Fast And The Furious\"". So, don't think this review of mine is from someone who needs nothing but action. I actually hate most action films out today; it's just that this film is all the way on the other side of the spectrum. Not much really happens in this movie. However, the scenery and costumes were nice.""",0
"I remember that show. I still remember that kick ass fun song \America's Funniest People.\"" Frankly it should've been titled American's lame or unfunny or downright disgusting People. Dave couldn't save this show and neither could Bob Saget or the replacement hosts for AFV that came later. The Jackalope segments were hilarious and yes Dave could make some good voice overs that were better than Bob's. But this show went to hell because of the lame crappy videos people submitted. Also it developed as somewhat of a variety show with lame guest stars including the Olson Twins. Plus AFV was in it's prime before they started picking the drooling ugly as sin babies as the winner. Did I mentioned the videos were disgusting and lame? But still the theme song rocks!""",0
"Freeway Killer, Is a Madman who shoots people on the freeway while yelling a bunch of mystical chant on a car phone. The police believe he is a random killer, but Sunny, the blond heroine, played by Darlanne Fluegel detects a pattern. So does the ex-cop, played by James Russo, and they join forces, and bodies, in the search for the villain who has done away with their spouses. Also starring Richard Belzer, this movie has its moments especially if you like car chases, but its really not a good movie for the most part, check it out if you're really bored and have already seen The Hitcher, Joy Ride, or Breakdown, otherwise stay away from the freeway.",0
This is how movies are supposed to be made: a fascinating setting; characters about whom you come to care deeply; writing and editing that move the plot efficiently and build suspense. This is a wonderful film -- deeply moving without being sentimental. Highly recommended.,1
"I was so disappointed in this movie. I don't know much about the true story, so I was eager to see it play out on film and educate myself about a little slice of history. With such a powerful true story and great actors it seemed like a surefire combination. Well, somewhere the screenplay failed them. It was so scattered - is this movie about his childhood? his love life? his own disability? his speaking ability? his passion for the disabled? I'm sure there is a way to incorporate all of those things into a good story, but this movie wasn't it. I was left cold watching characters that were unlikable not because of their disabilities, but because of their personalities. Other small gripes: 1. The heavy-handed soundtrack. It's the seventies - WE GET IT ALREADY! 2. If he's such a phenomenal public speaker, why weren't we treated to more than a snippet here and there - and even then mostly in montages?",0
"Blackadder 3 is probably the Blackadder series that people have least heard of - it has basically the same principles as the second and fourth ones and has nothing revolutionary in it. But it is still great - a fiery Duke of Wellington and a fat foolish Dr Johnson (writer of the first dictionary in England) make this series one to be reckoned with. There are still more hilarious one-liners to be delivered in this series, and it brings out the humour in a lesser-known era - in historically accurate and enjoyable episodes. Blackadder's third outing is not the most famous and well-known of the lot, but Rowan Atkinson's role as a butler to a stupid prince is a funny and effectively done one, and Hugh Laurie is at his best in this series. Very good! 9/10",1
"Life Begins is a wonderful pre-code film starring some of the best of the era. It is set in the maternity ward of a hospital, particularly in the room for the women expected to have trouble. In it is an older woman, a tough unwed mother (Glenda Farrell), a frail young woman, an Italian woman, and the main character (Loretta Young) who is spending 20 years in prison for murder. Her husband (Eric Linden) is at the hospital at every second aching to know that everything will be okay. Aline MacMahone plays the nurse who is great at her job.&lt;br /&gt;&lt;br /&gt;This film is highly interesting and entertaining. It isn't terribly shocking in any way, but it is interesting to see such a neglected subject on the silver screen. The acting is brilliant all around. Loretta Young is gorgeous here in her prime. Eric Linden comes out of nowhere and is sincere as can be. His innocence is reminiscent of Michael J. Fox. Glenda Farrell is great as always, a staple of pre-codes and for good reason.",1
"I'm just quite disappointed with \Soul Survivors\"". It doesn't worth even a comment in this forum. The script is very poor as well as all the \""acting\"" and for our entertainment it features a pointless plot.&lt;br /&gt;&lt;br /&gt;Please, do yourselves a favor! Be a real \""Survivor\""...Don't waste your time in this piece of crap! Someday you'll thank me!""",0
"If the scale went negative I would be happier. Seeing Sushmita Sen was nice, and Nisha Kothari has a bright future but the producer and the director ruined any and all enjoyment in this story. The choice of angles, choice of lighting and well everything distracted from trying to remember what is the story. Oh, if the songs and dances haven't caused you to rip your ears off your head, first. The film could have been made twice at 1.25 hours, and been pretty good, kinda like \Seven Samurai\"" but the director and writer didn't go that direction, even if the \""townsfolk\"" finally find their backbone and want to help. This movie fails on so many levels: editing, writing, photography angles, style, lighting, script - name any aspect of this film - it was BAD - probably the food from the caterer was bad too. I have never in 6 years of watching Indian (Bollywood) movies seen something this badly made.""",0
"Doctor Mordrid is one of those rare films that is completely under the radar, but is totally worthwhile. It really reminds me of the old serials from the 30s and 40s. Which is why I'd have loved to see follow-up movies... but judging by the rest of Full Moon's output there simply weren't enough tits to satisfy the typical audience. Unfortunately, thanks to a completely superfluous sacrifice scene there two too many for a family audience - which is unfortunate, because without em' this could have been a Harry Potter-style magicfest that kids would have eaten up. Both Jeffrey Combs and Yvette Nipar are great - I wasn't sure if Ms. Nipar hadn't wandered off an A-list picture onto this film, she was very believable. No, seriously! Anyway - it's a shame they didn't have the bucks to license Dr. Strange, because I think this could have been a total kiddie phenom.",1
"Ahh this film had so much potential! A good cast of quality B actors, the thighs of Jessica Simpson and... that is about it!&lt;br /&gt;&lt;br /&gt;I believe some guy in some unnamed marketing department had an idea. Basically, lets do a kind of Legally Blond film, but do it in New York. That big bright city of chances, power and money and where everyone is a heartless, power/money hungry person. Let's add to this Jessica Simpson, small town bimbo, that brother of Owen Wilson and for some no apparent reason Andy Dick (only because of him you should ignore this film).&lt;br /&gt;&lt;br /&gt;Basic story line:&lt;br /&gt;&lt;br /&gt;Boy leaves girl for NY, girl follows, boy cheats, girl stays in NY with cousin, gets a job under false pretenses, mucks up, is courted by other boy (Brother Wilson) and together save the day and kiss.&lt;br /&gt;&lt;br /&gt;a few words come to mind when reflecting upon this film, i.e. dire, awful, unbearable, intolerable and xenophobic&lt;br /&gt;&lt;br /&gt;Just don't watch this film, you will be happier. One reviewer referred to Guantanamo and i definitely agree with him. This film induces shock. And I know what you are thinking... at least at some point will I see Simpson naked or close too. It's not gonna happen, spare yourself the time and YouTube her. You will have better sexy time!&lt;br /&gt;&lt;br /&gt;The films editing is flimsy, the acting is unbearable, and why do they use blue screens?&lt;br /&gt;&lt;br /&gt;In conclusion; this is cinematic treason which should be punished to the maximum&lt;br /&gt;&lt;br /&gt;Another question why does Willie Nelson always play a kind of father figure in almost every Jessica Simpson flick and why are there no black, Latin, Asian or European people in this movie?",0
"An absolutely brilliant film! Jiri Trnka, the master of puppet animation, confronts totalitarianism in this, his final, film. It would be banned by the Communist Czechoslovakian government (at the time), despite taking the country's highest animation award.&lt;br /&gt;&lt;br /&gt;In this dark and entertaining short film, an artist attempts to create a new pot for his favourite plant. He happily makes his creations while dreaming that his plant will grow to be a beautiful rose. All of a sudden, he here's a knock at the door, and in comes this giant omnipotent hand, that tries to force the artist to make statues in it's likeness. The artist resists as best he can, but he eventually becomes overwhelmed by the constant attempts, by the hand, to force him to conform. He becomes brainwashed; an intellectual zombie. At this point the hand attaches strings to the artist, puts him in a cage, and uses him to make hand statues. All the while glorifying the artist's work and awarding him with medals and honours.&lt;br /&gt;&lt;br /&gt;The artist's inner lust to be able to express himself freely is what helps him prevail over his indoctrination, and enables him escape his prison, whether it be literal or in his mind, and return to his home where he now must live in constant fear of the wrath of the omnipotent hand. He shuts himself in, thinking he is out of the reach of the almighty hand, but in the process he puts his plant and pot up high, hoping it is out of the reach of the hand, and it ends up falling on his head, killing him. The artist is inevitabally destroyed by his own creation. All because of the constant fear he had to live with once he escaped the hand's strings. Once dead, the hand paints the artist as a great person, a national hero. Unfortunately not in the circumstances or for the reasons that the artist would like to be remembered.&lt;br /&gt;&lt;br /&gt;Trnka's condemnation of Totalitarian society, and their lack of right for free expression is dark, damning and an amazingly animated. It is no wonder the government banned it as this is the sort of media that people admire, and would perhaps even listen to. That was obviously not acceptable. An amazing example of an artists civil disobedience and the impact it can have. And still quite relevant today for many parts of the world, from the US to the middle east. A must see and definite 10 out of 10! Talk about going out with a bang!",1
"The Legend of Zu, as I saw it, was a very interesting story. I think many of the people who didn't like it were not seeing the underlying mythology behind the film. They were expecting something akin to Star Wars, and it was not that. Joseph Campbell, I believe, would have liked this film. There were a number of metaphors and hidden meanings that an average viewer might have overlooked. We all have a mountain of swords within us. We all have to go into our own cave of blood sometime in our lives. We all have to face our own insomnia someday. Granted some of the narration was a bit confusing, and some of the action got a little hokey at times, but I think other points of the film easily made up for it. I'd watch it again. &lt;br /&gt;&lt;br /&gt;I don't know if there's a difference between The Legend of Zu (which I saw in Mandarin with English subtitles) and Zu Warriors (The dubbed USA version.) It might have been dumbed down for American audiences, which really would have detracted from this film.",1
"Soylent Green IS...a really good movie, actually.&lt;br /&gt;&lt;br /&gt;I never would've thought it. I don't really like Heston in his sci-fi efforts. He's one of those actors who, like Superman, manages to come across all sneery and invincible most of the time. I prefer more vulnerable heroes. And indeed, he sneers his way through much of Soylent Green, too, but as he's supposed to be playing an overconfident bully I don't really mind.&lt;br /&gt;&lt;br /&gt;I can understand why some people would turn their noses up at this movie. Soylent Green makes no effort whatsoever to create futuristic visuals (what do you know - it looks just like 1973), and it's lacking in action. But I admired the film's vision of a complex, corrupt, and highly stratified society, and I was so pleased to see that Edward G. Robinson had such a moving, funny final role. Nice little character moments - like when he shares some precious food with Heston - really make the movie.&lt;br /&gt;&lt;br /&gt;The message of Soylent Green is pretty relevant these days, when nobody seems to know what the hell the government or corporations are up to. Funny, isn't it, to see Heston in a prototype Michael Moore movie...",1
"This documentary was very thorough and exposing, and at the same time entertaining, which I thought was rather impressive. I felt as if they did a very good job covering the sport from its' origin until present day, but nonetheless, there is a reason why I do not give such a high score to this film...&lt;br /&gt;&lt;br /&gt;I felt as if at times the story focused too much on the 'proper nouns' of the sport, so to speak: too much on individual locations at which to surf, and especially too much on individual surfers. I felt as if the documentary had more to do with the nature of the sport, the ideology of the sport, etc. it would have been better (although this of course was covered, I do not think it got as much time as it warranted). &lt;br /&gt;&lt;br /&gt;And for many people who are not absolutely nuts about surfing, at times hearing them go on and on about specific locations and specific surfers could become boring. Although the video clips and the in-depth research is well-respected, it could have been presented in a way that would be better for those who are not avid surfers.&lt;br /&gt;&lt;br /&gt;Furthermore, my biggest disappointment was at times they spoke of how utterly amazing and miraculous certain events in surfing history were yet they did not have the actual footage of these events unfolding, and the whole time you are waiting to see on the silver screen this amazing, breath-taking event that these men are talking about as life-changing moments, and in the end all you get is a lot of men talking about it, and not the actual footage. It was far too tantalizing to myself to hear these stories, and then be unable to see them. I understand the difficulty of obtaining footage of everything, but please: do not brag an event up so much, and then not show it. &lt;br /&gt;&lt;br /&gt;Overall, a very fresh documentary that I enjoyed watching; not the best documentary due to the above reasons, but being very fresh and having some extremely exciting footage and a good soundtrack, it is a documentary that I would advise everybody to check out.",1
"First let me say I am not from the south but I am an American. I don't love Country music but I can stomach it. I would never wear a cowboy hat but I wear hats. I don't live in a trailer but I do eat tuna salad and own a home. What does that have to do with this comment? A lot if you are one of those people who say only \country\"" people love this movie. This movie is loosely based on the \""They loved and lost\"" premise. James Bridges directs an American love story as real as it gets. In an era of Jerry Springer and \""Lets put it out there\"" mentality, this film rings truer than ever. &lt;br /&gt;&lt;br /&gt;Bud is \""coming of age\"" and embarks on a life of his own with a little help from his aunt and uncle so he moves to the big city with them. Bud finds himself drawn into the local honky tonk world for the only escape a blue collar man can afford. He quickly meets Sissy who is from a similar background and the two have a whirlwind romance filled with painful ups and downs. &lt;br /&gt;&lt;br /&gt;(*This plot takes so many turns that one has to just sit for a few minutes before they get hooked. Marriage is a focus here that is often missed. Early in the film they marry and we view the transition from being single to married. The film highlights some of the modern struggles a woman has when she marries an old fashioned man. It also brings into view the male ego with women and competition.)&lt;br /&gt;&lt;br /&gt;Bud is challenged and is excited when Micky's puts in an electronic bull. Sissy gets ideas of having fun on it too but is quickly reminded that she is married and need to start \""acting like it.\"" The emotion between the two characters is raw and expressive and the plot continues from there especially when they (NOTE THIS IS GIVING SOME OF THE STORYLINE AWAY) split and Sissy falls for an ex con with a penchant for abuse and cruelty. She soon realizes that the grass is not always greener on the other side.&lt;br /&gt;&lt;br /&gt;How anyone can compare Bud to Vinnie Barbirino is shocking to me. John Travolta gave an exceptional performance that was worthy recognition. He was believable and real. The scene where he shaves his beard and you first see him at the bar..still gives me goosebumps. Mind you I am not a huge Travolta fan, but come on, I see why Sissy was kicking of her boots so early in the film. Deb Winger was so real that you found yourself sympathizing with her as she pens a note of emotions to Bud, after sneaking in to clean his house during their break up. &lt;br /&gt;&lt;br /&gt;The supporting cast was incredible. Wes played by Scott Glenn gave a first rate performance that made you hate him and curse him as he abused Sissy. Madolyn Smith-Osborne, as Buds Mistress/girlfriend was so authentic that large chested girls across the U.S. prayed to wake up flat chested to wear the clothes she donned in the film. My biggest kudos's go to Barry Corbin and Brooke Anderson as Bud's aunt and uncle. They seemed like someone's aunt and uncle somewhere in Texas and however small their role, they made the film so much bigger and lifelike. Two memorable scenes were the Dolly Parton contest and the unforgettable scene where Bud and his aunt stand outside after one of the characters death. The dialog between them is touching.&lt;br /&gt;&lt;br /&gt;If you can watch this for what it is, a true American love story. Then I recommend that you take it for what it is...a film before it's time that gave us voyeurism into a world unlike our own but real enough for our enjoyment and entertainment. If this world sounds similar to yours then you will enjoy it so much more. Lastly, the music however dated, is sure to send you back in time if you are over 30 years of age.""",1
"A woman's nightmares fuel her fear of being buried alive.The cheating husband wants her dead and decides to make good use of her phobia by sticking her in a coffin and leaving her in the basement.Of course B-horror movie queen Brinke Stevens transforms into hideous ghostly creature.The only reason to see this amateurish junk flick is Michael Berryman in a really small cameo and two sex scenes with Delia Sheppard.And the last twenty minutes of Brinke's bloody rampage are quite fun to watch.The special effects for example laughable decapitated head are truly awful.Better watch \Scalps\"" or \""Alien Dead\"" again.Of course I ain't expecting classy entertainment from Fred Olen Ray,but \""Haunting Fear\"" is too dull to be enjoyable.""",0
"Che: Part One was a fascinating experiment, which did not only tell a very interesting story, but it also tried to do something different with the \biopic\"" genre.Che: Part Two is the excellent culmination of this experiment.&lt;br /&gt;&lt;br /&gt;This movie offers all of the same attributes from the first one, from the extraordinary performances (specially from Benicio del Toro) to Steven Soderbergh's brilliant direction, without forgetting its intention of breaking with the conventional rules from the biopics.That is what I admire from Soderbergh's experiments...they always try to do something different and unusual, and they succeed most of the times.&lt;br /&gt;&lt;br /&gt;The final message from this film is perfect, and it includes everything we have been told about Che Guervara's life.The only fail I found on Che: Part Two is that a few parts felt a bit irrelevant.&lt;br /&gt;&lt;br /&gt;In summary, I give Che: Part Two a very enthusiastic recommendation because, as the first one, it is a brave and fascinating experiment which challenges the spectator and leaves us thinking.""",1
"I feel like I've just watched a snuff film....a beautifully acted, taut, engrossing and horrible thing! A two hour litany of perversion in the most basic and all inclusive sense of the word, sexual violence and torture, rape, decapitation, incest, corruption, live burial, and abuse, abuse, abuse. No redemption whatsoever. And I WAS entertained. I couldn't stop watching. What does this say about me, about the people who make and act in this sort of thing, and a world that has become so desensitized that eventually real snuff films will be the norm. And I'm neither puritanical nor humorless, I don't try to hide from the existence of darkness, and I definitely have not led a sheltered life, but I am ashamed of myself. AND I'm sorry to see my British cousins dragging the subject-matter sewers the way my own tribe does. It doesn't have to be cozy, but does it have to wallow in vicarious sadism?",0
"Kubrick again puts on display his stunning ability to craft a perfect ambiance for a film. Mainly through cinematography, but also using an ingenious score, he creates a chilling and ominous tone that resides over the entire film and thoroughly gets my spine tingling from the start. It really is this flawless ambiance that makes The Shining the masterpiece that it is, in my eyes. Of course it doesn't hurt that Jack Nicholson gives one of the greatest performances I've ever seen. A frighteningly authentic portrayal of a mind gone mad. Duvall and Lloyd are artificial, to be nice, but it's easy to look past those two when the rest of the film is so brilliant. Plus it features the actor with the greatest name of all time (Scatman Crothers).",1
"As a youth pastor I heard good things about this movie. Then I watched it. The acting wasn't the best. That's forgivable. It's the message that's not: Give Jesus your life and everything will change - you'll tackle better, make amazing catches, stop fumbling, start making touchdown passes, and even make the playoffs. All because Jesus magically turns horrible undersized weaklings into All-American athletes. I laughed out loud when a coach quoted scripture to explain to the kicker why he was missing field goals. But wait, that's not all. You'll get a brand new truck, a $6000 raise, and you and your wife's struggle with infertility will suddenly end in pregnancy - twice. THEN you'll win the state championship because God helps a weakling kick the winning field goal 12 yards further than he's ever kicked before - and into the wind, no less - all because \God wanted him to make it.\"" Then you'll win the state championship again the next year. None of this good stuff would have happened if the team hadn't chosen to follow Jesus will all their hearts.&lt;br /&gt;&lt;br /&gt;Here's what I took away from the movie: God can do anything he wants to do whenever he wants to do it - and it's all about making our lives better, easier, and more enjoyable. He chooses his favorite team and helps them win games. Which bible is this story based on? I'll bet Saint Stephen wished he'd known the keys to such a safe life before he was stoned to death. Someone should have made this movie before 10 of the 11 apostles were killed for following Jesus. It would have saved them all a lot of trouble.""",0
"I just loved watching it though and having fun with it's total badness of a film. I saw this film through the helpful sarcasm of Mystery Science Theater 3000 and I have the DVD. If you flip the to the other side of the DVD, they show the actual movie, so I gave it a chance. Seriously, folks this is grilled cheese.&lt;br /&gt;&lt;br /&gt;The acting, special effects, and plot in general is very cheesy and unrealistic. \Doesn't she need lungs\"" said Crow noticing how the head can still talk while it doesn't have a body, and Tom Servo just wistfully remarks \""No, she's got neck juice!\"". The ending is just classic and no one can touch this soundtrack with K-Porn! I loved the \""cat fight\"" between the two strippers. That \""Meow\"" after the fight or scene, whatever, was classic. So, in some ways this was a fun movie. I think for horror fans, you'll probably enjoy it. For a good time, watch the MSTK3 version, you'll get a great laugh.&lt;br /&gt;&lt;br /&gt;MST3K version: 10/10 The Brain that would die: 1/10""",0
"Predictable plot. Simple dialogue. Shockingly unemotional performances. But Robert Downey, Jr. is so cute, I gave this \poor man's afternoon special\"" a 3 instead of the 1 or 2 it so richly deserved.""",0
"I don't think any player in Hollywood history lasted as long as David Niven did given most of the weak films he had to carry by dint of his incredible charm. He could act, got an Oscar for it, but most of the material he did was as light as one ply of two ply tissue paper.&lt;br /&gt;&lt;br /&gt;Happy Go Lovely is a case in point. It's a musical and for the most part you'll remember Vera-Ellen's dancing. You'll remember that they are in Scot's costume as the film is set in Edinburgh during their festival. But if you can recall a single song from it you must have a photographic memory.&lt;br /&gt;&lt;br /&gt;The plot is light. Vera-Ellen is the American lead in a musical that apparently is getting its out of town tryout in Edinburgh. She starts in the chorus and runs late one day. She gets a lift from the chauffeur of a millionaire greeting card king. Everybody now assumes she's the main squeeze of the millionaire. Doors open up as they've never opened before.&lt;br /&gt;&lt;br /&gt;The millionaire is David Niven and he goes along with it and the various situations that are engendered by the mistake. Cesar Romero has some good moments here as the frantic producer of this musical.&lt;br /&gt;&lt;br /&gt;In the end though Happy Go Lovely is light and harmless fluff which David Niven did so much of and got so tired of.",0
"Anurag Basu who co-directed the flop KUCCH TO HAI made his debut in this film &lt;br /&gt;&lt;br /&gt;The film was ahead of it's times in a way though it has a story not to different and it came closest to HAWAS which released 1 week before and luckily this was better and did a better business&lt;br /&gt;&lt;br /&gt;The movie starts off well, Malika's guilt is well shown at the start though the scene with Emraan- Malika is too crude/vulgar&lt;br /&gt;&lt;br /&gt;The scenes between Emraan and Malika are well handled and the twist in the tale where Ashmith confronts Emraan is brilliant&lt;br /&gt;&lt;br /&gt;The pace moves fast and the viewer is kept on the edge but the second girlfriend track of Emraan isn't fully convincing&lt;br /&gt;&lt;br /&gt;Also the cop track seems half baked&lt;br /&gt;&lt;br /&gt;The finale is too filmy too&lt;br /&gt;&lt;br /&gt;Direction by Anurag Basu is good Music is a winner, all songs were fab Camera-work was stunning&lt;br /&gt;&lt;br /&gt;Emraan played his naughty streak very well, this was the role that gave him stardom and though he kept playing such roles and got annoying in this film he was superb Ashmith too was good in his role for once, He did a nice job and one of his only good performance and he looked good too Malika was brilliant in her role esp in the second half but her dial delivery was at times not up to the mark Sadly rarely she showed such potential in other films Raj Jhutsi is okay",0
"Very disappointing film. By the end I no longer cared for any of the characters. I did enjoy seeing Ving Rhames in a very small part, and William Macy was good as always, still not worth watching. It starts out strong and just keeps getting weaker and weaker. Insomniacs will like it as I am sure it will put them to sleep.",0
"How this film gains a 6.7 rating is beyond belief. It deserves nothing better than a 2.0 and clearly should rank among IMDb's worst 100 films of all time. National Treasure is an affront to the national intelligence and just yet another assault made on American audiences by Hollywood. Critics told of plot holes you could drive a 16 wheeler through.&lt;br /&gt;&lt;br /&gt;I love the justifications for this movie being good... \Nicholas Cage is cute.\"" Come on people, no wonder people around the world think Americans are stupid. This has to be the most stupid, insulting movie I have ever seen. If you wanted to see an actually decent film this season, consider Kinsey, The Woodsman, Million Dollar Baby or Sideways. National Treasure unfortunately got a lot more publicity than those terrific films. I bet most of you reading this haven't even heard of them, since some haven't been widely released yet.&lt;br /&gt;&lt;br /&gt;Nicholas Cage is a terrific actor - when he is in the right movies. Time after time I've seen Cage waste his terrific talent in awful mind-numbing films like Con Air, The Rock and Face-Off. When his talent is put to good use like in Charlie Kaufman's Adaptation he is an incredible actor.&lt;br /&gt;&lt;br /&gt;Bottom line - I'd rather feed my hand to a wood chipper than be subjected to this visual atrocity again.""",0
"Watched this with my girlfriend after stumbling over it while zaping channels.&lt;br /&gt;&lt;br /&gt;I guess we both hoped for some kind of happy family cute Christmas movie, but were extremely disappointed.&lt;br /&gt;&lt;br /&gt;the actor playing the soldier, seems to have 0 emotion whatsoever, his face looks the same, whether he's chopping down Christmas tree's, seeing the girl he loves being kissed by her boyfriend, or when he's happily surprised by the girl he loves, he's an awful actor, and at no pont did any of us do nothing but laugh at him.&lt;br /&gt;&lt;br /&gt;Then there's the cute blond girl, blessed with the ability to count dot's and cheat on her boyfriend, what a catch! and her ambition in life is to live with her parents and count more dots.&lt;br /&gt;&lt;br /&gt;So it's basically a story about a guy without any emotion or feelings who falls for a guy who count dots and cheats on her boyfriend, it's as predictable as it get's, and really a waste of time, you gain nothing by watching this, other than some weird laughs, because it's all so corny.&lt;br /&gt;&lt;br /&gt;I love it when her dad says that he only eats french fries and not french wine, and they all laugh, that's the hillbilly attitude this movie is about, furthermore, if my girlfriends dad were bossing me around like, i'd tell him a thing or to, but not our army veteran, no sir, he let's everyone boss him around.&lt;br /&gt;&lt;br /&gt;The movie is what First Blood would have been, if John Rambo were burn like the biggest wimp in the world.",0
"I am amazed with some of the reviews of this film. The only place that seems to tell the truth is RottenTomatoes.com. This film is awful. The plot is extremely lazy. It is not scary either. People out there who think that because it stars Sarah Michelle Geller it is somehow like The Grudge should forget about it. This film is more like Dark Water, except it is even more predictable and slow moving than it. I was extremely disappointed with this film. It didn't scare me nor interest me either. Let's face it , this type of plot has been flogged to death at this stage e.g. the dead trying to contact the living - Dragonfly, What Lies Beneath, Ghost Story, Dark Water, Darkness, The Changeling etc.etc. It seems to me that the only ones writing original horror films nowadays are the Japanese and the Koreans. The films that are coming out of Hollywood, like this, are cynical exercises in money making without a shred of respect for the viewer. They're just being churned out",0
"A found tape about 3? guys having fun torturing a woman in several inhuman ways.&lt;br /&gt;&lt;br /&gt;Yeah, spoiler.&lt;br /&gt;&lt;br /&gt;First of all, the acting made this short not scary at all, the woman seemed to have orgasms, not suffering. Some of the punishments were so ridiculous! what's shocking about throwing some meat or spin her in a chair? If you are shooting a nonsense tape, at least make it good. The only part to remark is the end: the hammered hand and the pierced eye, the rest of the film is really poor. To end the boredom, the supposed story about the tape being investigated, extra bullshit.",0
"Amazing movie that, in theory, should be boring but is delivered with subtlety and incredible acting that I have long despaired of ever finding. Instead of relying on clichés and overly dramatized moments the plot unfolds through a series of incredibly realistic moments. The lead characters are not perfect, and so relating to them as people you could know is easy. The movie is not trying to pull laughs, or push an ideal onto the audience but simply showing us the possibility of true love in any circumstance. &lt;br /&gt;&lt;br /&gt;I am now restless waiting for the weekend so I can see the sequel. A moving, thought provoking, funny look at love that I think should be an absolute romantic classic up there with Casablanca and Breakfast at Tiffany's. Will soften even the hardiest heart.",1
"OK this movie had a terrible premise. Be serious according to the movie they had just been through an apocalyptic war yet they have money to buy huge robots and pit them against each other. Each country decides instead of investing into rebuilding their country they would rather fight with robots no one could afford. Here's a better idea, lets rely on our most inept resource,jocks, to fight our battles. &lt;br /&gt;&lt;br /&gt;Everyone says what about the director, what about him. He makes a good movie, he makes a bad movie. There is no reason to give this movie some credit just because of the director, maybe he was asleep? I thoroughly enjoyed this movie, because it was so cheesy and ridiculous I had to laugh. I actually had a good time watching it, well except for the cowboy mentor who turns out to be an assassin(trust me no one would see this guy as an assassin, so it is a surprise, however lame) What kind of training exercise is a jungle jim anyway. I was sad to see Mst3k had not done this one. I am giving a two star rating however because nothing could be as bad as \manos the hands of fate.\""&lt;br /&gt;&lt;br /&gt;The budget does not matter either, I have seen plenty of reasonable movies that had nothing for budgets like cube. The storyline was not even plausible and I have seen better acting in school plays. Surly they could have afforded an eleven year old from any middle school play.&lt;br /&gt;&lt;br /&gt;Anyway pick it up, it is a fun movie to watch.""",0
"This effort is based on the true story of Jim Morris, a high school science teacher/baseball coach, who is inspired by his players to try out for the pros and fulfill his life-long dream of playing in the majors. Dennis Quaid, no stranger to sports films, plays Morris with enough conviction to make the part work and the producers do a credible job of recreating the real-world events that led to Morris brief stint as a relief pitcher for the woefull Tampa Bay Devil Rays. The first half of the film, dealing with his rag tag bunch of High School Baseball players (all of whom look way too old to actualy be in High School) is less effective and probably a bit too long. Overall the film does suffer from some pacing issues and a few extra subplots that we probably could have done without. However, it is still a fairly involving movie with an inspirational theme that proves once again that baseball is the national pastime for a reason. GRADE: B-",1
"Man oh man... I've been foolishly procrastinating (not the right term, there's a long list!) to watch this film and finally had the chance to do so. And \news\"" are: Marvellous labyrinthine spectacle!&lt;br /&gt;&lt;br /&gt;For any Von Trier's \""follower\"": both Rigets, Element of Crime, Dogville, Dancer in The Dark, The Five Obstructions, etc... Europa is probably the differential for its greatness in visual terms. Everything is beautifully somber and claustrophobic! You really get the feeling of being inside this \""imaginary\"" nightmarish time warp. Taking from the masters of surreal cinema like Bunuel, Bergman, till noir films of the 40's with acidic drops of avant-guard Von Trier leads the art-film scene as the \""well intended totalitarian\"" movie maker of nowadays. His authoritarian way of dealing with very intricate issues, without being irrational, hits the nerve of the viewer with the intent to cure some of the deepest wounds we feed in our hypocritical world.&lt;br /&gt;&lt;br /&gt;As Utopian as it seems, I do believe people like Von Trier could help society in many ways in a broader aspect. The day films and filmmakers that carry this sort of power are no longer necessary, as a tool for reflection, perhaps it could be the start of a new era: \""The age of emotional control over our fears\"". This is what he offers to us constantly through his work over and over.&lt;br /&gt;&lt;br /&gt;Bravo!""",1
"This movie is exciting,daring and the music is very good.The movie Moonwalker was meant to coincide with the album Bad(1987).I have Bad.It is excellent(*****).The movie begins with Michael Jackson performing\Man In The Mirror\""on stage.then,it shows a history of Michael,from his early days in the Jackson 5 right up to the Bad era. Oh,and Badder is good too(Badder is a music video parody of the music video for Bad the single).It then shows the Speed Demon video.The song and the video are very,very good indeed.Same for leave me alone,which appears after.Then it shows the movie Moonwalker.after a few minutes,he plays smooth criminal in a club called club 30s.like it when he does the lean.anyway,nice to see you.bye bye.""",1
"Reading all of the comments Are very exciting. but can someone please tell me the name of the real artist that painted the pictures for the good times broadcast. I realize that everyone refers to j.j. as the artist in the family but, there was a real family that has the real artist, and he hasn't gotten any credit in this sight yet. So if you don't mind if someone can tell the name of the real artist I would also like to tell him \job well done\"". I know this Sight is for the GOOD TIMES cast but, wouldn't you agree that he has also touched the hearts of us all. I would like to know if he still paints or, if he is still alive. I would like to have some of his work displayed in my home.""",1
